canton,year,building_type,product,n,price_median_chf_kwh,price_p10_chf_kwh,price_p90_chf_kwh,price_mean_chf_kwh,fixed_median_chf_year,fixed_p10_chf_year,fixed_p90_chf_year,grid_chf_kwh_mean,energy_supply_chf_kwh_mean,community_fees_chf_kwh_mean,kev_chf_kwh_mean,metering_var_chf_kwh_mean,price_ttc_median_chf_kwh,price_ttc_p10_chf_kwh,price_ttc_p90_chf_kwh
Basel Stadt,2019,appartement,Standard product,7.0,0.23620000000000002,0.212694,0.306658,0.25133571428571433,,,,0.09255285714285713,0.07057714285714287,0.06520571428571427,0.022999999999999996,,0.2553322,0.22992221399999999,0.331497298
Basel Stadt,2019,maison_individuelle,Standard product,8.0,0.264995,0.228534,0.278671,0.25793,,,,0.08695375,0.07508875000000001,0.07288750000000001,0.023,,0.286459595,0.247045254,0.301243351
Basel Stadt,2020,appartement,Standard product,7.0,0.23448,0.210962,0.304668,0.2495271428571428,,,,0.09175285714285715,0.07057714285714287,0.06419857142857144,0.022999999999999996,,0.25347288,0.228049922,0.32934610799999997
Basel Stadt,2020,maison_individuelle,Standard product,8.0,0.263205,0.226842,0.276831,0.256155,,,,0.08615375,0.07508875000000001,0.07191125,0.023,,0.284524605,0.245216202,0.299254311
Basel Stadt,2021,appartement,Standard product,7.0,0.23448,0.210962,0.304668,0.2495271428571428,,,,0.09175285714285715,0.07057714285714287,0.06419857142857144,0.022999999999999996,,0.25347288,0.228049922,0.32934610799999997
Basel Stadt,2021,maison_individuelle,Standard product,8.0,0.263205,0.226842,0.276831,0.256155,,,,0.08615375,0.07508875000000001,0.07191125,0.023,,0.284524605,0.245216202,0.299254311
Basel Stadt,2022,appartement,Standard product,7.0,0.23614999999999997,0.21242,0.297464,0.2482757142857143,,,,0.09087,0.07057714285714287,0.06382857142857143,0.022999999999999996,,0.25527815,0.22962602000000001,0.32155858400000004
Basel Stadt,2022,maison_individuelle,Standard product,8.0,0.27515,0.249416,0.284286,0.26991375,,,,0.09925125000000001,0.07508875000000001,0.072575,0.023,,0.29743715,0.269618696,0.30731316599999997
Basel Stadt,2023,appartement,Standard product,7.0,0.27172,0.243682,0.329234,0.28176999999999996,,,,0.10192142857142858,0.09229428571428569,0.06455857142857142,0.022999999999999996,,0.29372932,0.263420242,0.355901954
Basel Stadt,2023,maison_individuelle,Standard product,8.0,0.30813999999999997,0.276082,0.31747000000000003,0.30147625,,,,0.10790374999999999,0.09747125,0.07309875,0.023,,0.33309933999999997,0.298444642,0.34318507
Basel Stadt,2024,appartement,Standard product,7.0,0.29559,0.26014,0.352598,0.3027285714285715,,,,0.12007,0.09552285714285715,0.06413571428571428,0.022999999999999996,,0.31953279,0.28121134,0.38115843800000004
